title,url,date,summary,datetime
"‘എന്റെ ഹൃദയത്തിലെ അഗാധമായ വേദന, രാജ്യം ഒറ്റക്കെട്ടായി പ്രതിസന്ധിയെ നേരിടും; ലോകം മുഴുവൻ ഇന്ത്യയ്ക്കൊപ്പം’",https://www.manoramaonline.com/news/latest-news/2025/04/27/narendra-modi-condemns-pahalgam-attack-on-mann-ki-baat.html,2025-04-27,ന്യൂഡൽഹി ∙ പഹൽഗാമം ഭീകരാക്രമണം തന്റെ ഹൃദയത്തിലെ അഗാധമായ വേദനയെന്ന് പ്രധാനമന്ത്രി നരേന്ദ്ര മോദി. എല്ലാ ഇന്ത്യക്കാരുടെ ഉള്ളിലും പഹൽഗാം ഭീകരാക്രമണത്തിന് എതിരെയുള്ള പ്രതിഷേധം ഇരുമ്പുകയാണെന്നും അദ്ദേഹം പറഞ്ഞു. പ്രധാനമന്ത്രിയുടെ പ്രതിമാസ റേഡിയോ പരിപാടിയായ മൻ കീ ബാത്തിലാണ് മോദിയുടെ പരാമർശം.,2025-04-27
"130 ആണവായുധങ്ങൾ ചുമ്മാ കാണാനല്ല, ഇന്ത്യയ്‌ക്കെതിരെ പ്രയോഗിക്കാൻ; കരാർ റദ്ദാക്കിയാൽ യുദ്ധം: ഭീഷണിയുമായി പാക്ക് മന്ത്രി",https://www.manoramaonline.com/news/latest-news/2025/04/27/pakistan-minister-issues-nuclear-threat-against-india-over-water-treaty.html,2025-04-27,ഇസ്‌ലാമാബാദ്∙ ആണവായുധങ്ങളുടെ കണക്കുകൾ നിരത്തി ഇന്ത്യയ്‌ക്കെതിരെ പാക്കിസ്ഥാൻ റെയിൽവേ മന്ത്രി ഹനീഫ് അബ്ബാസിയുടെ ഭീഷണി. ഇന്ത്യയെ നേരിടാൻ പാക്കിസ്ഥാന്റെ കൈവശം 130 ആണവായുധങ്ങൾ ഉണ്ടെന്ന് പാക്ക് മന്ത്രി പറഞ്ഞു. പാക്കിസ്ഥാനുമായുള്ള സിന്ധു നദീജല കരാർ റദ്ദാക്കിയാൽ ഇന്ത്യ യുദ്ധത്തിനു തയാറായിരിക്കണമെന്നും മന്ത്രി ഭീഷണിപ്പെടുത്തി.,2025-04-27
മുഖ്യമന്ത്രിയുടെ വിരുന്നിൽ ഗവർണർമാർ പങ്കെടുക്കില്ല; ക്ഷണം നിരസിച്ച് രാജേന്ദ്ര അർലേക്കറും ആനന്ദബോസും ശ്രീധരൻപിള്ളയും,https://www.manoramaonline.com/news/latest-news/2025/04/27/governors-refuse-pinarayi-vijayan-s-invitation-for-dinner.html,2025-04-27,തിരുവനന്തപുരം ∙ മുഖ്യമന്ത്രി പിണറായി വിജയൻ ഇന്നു ക്ലിഫ് ഹൗസിൽ നടത്താനിരുന്ന അത്താഴവിരുന്നിൽ പങ്കെടുക്കേണ്ടെന്ന് തീരുമാനിച്ച് ഗവർണർ രാജേന്ദ്ര അർലേക്കർ. വിരുന്ന് തെറ്റായ സന്ദേശം നൽകുമെന്ന് വിലയിരുത്തിയാണ് രാജ്ഭവന്റെ നടപടി. മുഖ്യമന്ത്രിയും ഭാര്യയും രാജ്ഭവനിലെത്തിയാണ് ഗവർണറെ വിരുന്നിലേക്ക് ക്ഷണിച്ചത്. എന്നാൽ ഗവർണർ വിരുന്നിൽ പങ്കെടുക്കില്ലെന്ന് കഴിഞ്ഞയാഴ്ച മുഖ്യമന്ത്രിയെ രാജ്ഭവൻ അറിയിക്കുകയായിരുന്നു.,2025-04-27
"‘പെരുമാറിയത് അടിമയെ പോലെ; വിവസ്ത്രനാക്കിയത് നാട്ടുകാർ മോശമായി കാണാൻ, ‘വിജയാ, വിജയാ’എന്നു വിളിച്ച് കൊന്നു’",https://www.manoramaonline.com/news/latest-news/2025/04/26/kottayam-double-murder-revenge-killing.html,2025-04-26,കോട്ടയം ∙ തിരുവാതുക്കലില്‍ ഇന്ദ്രപ്രസ്ഥം ഓഡിറ്റോറിയം ഉടമ വിജയകുമാറും ഭാര്യ മീരയും കൊല്ലപ്പെട്ട സംഭവത്തിൽ അസം സ്വദേശി അമിത് ഉറാങ്ങിന്റെ മൊഴിയിൽ നിറഞ്ഞുനിന്നത് ഞെട്ടിപ്പിക്കുന്ന വൈരാഗ്യത്തിന്റെ കഥ. തന്‍റെ കുടുംബത്തെ നശിപ്പിച്ചതിലുള്ള അടങ്ങാത്ത പ്രതികാരമാണ് കൊലയ്ക്ക് പിന്നിലെന്ന് പല്ലു കടിച്ചുകൊണ്ടാണ് അമിത് പൊലീസിനോട് വിവരിച്ചത്.,2025-04-26
പാക്കിസ്ഥാനുമായുള്ള തർക്ക പരിഹാര ചർച്ചകളിൽനിന്ന് ഇന്ത്യ പിൻമാറിയേക്കും; കരാർ മരവിപ്പിച്ചത് അറിയിച്ചു,https://www.manoramaonline.com/news/latest-news/2025/04/26/india-pakistan-world-bank-treaty-conflict-dispute.html,2025-04-26,ന്യൂഡൽഹി∙ പാക്കിസ്ഥാനുമായുള്ള ലോകബാങ്ക് ഇടപെട്ടുള്ള തർക്ക പരിഹാര ചർച്ചകളിൽനിന്ന് ഇന്ത്യ പിൻമാറിയേക്കുമെന്ന് റിപ്പോർട്ട്. ഈ വിഷയത്തില്‍ വിദേശകാര്യ മന്ത്രാലയം അറ്റോർണി ജനറലിന്റെ ഉപദേശം തേടി. ഇതു സംബന്ധിച്ച് ഇന്ത്യ പാക്കിസ്ഥാന് നയതന്ത്ര കുറിപ്പ് നൽകി. സിന്ധു നദീജല കരാർ മരവിപ്പിച്ചതും ഇന്ത്യ ഔദ്യോഗികമായി അറിയിച്ചു.,2025-04-26
അരൂരിലേക്ക് തോമസ് ഐസക്കിന്റെയും ആരിഫിന്റെയും പേരുകൾ; ആലപ്പുഴയിലെ പാർട്ടി നേതൃത്വത്തിലും മാറ്റങ്ങൾക്കു സാധ്യത,https://www.manoramaonline.com/news/latest-news/2025/04/26/kerala-assembly-elections-cpm-candidates-alappuzha-assumptions.html,2025-04-26,നിയമസഭാ തിരഞ്ഞെടുപ്പുമായി ബന്ധപ്പെട്ട അനൗദ്യോഗിക ആലോചനകൾ സിപിഎമ്മിൽ സജീവമായി. സ്ഥാനാർഥികൾ ആരൊക്കെ എന്നതിനെ ആശ്രയിച്ച് ജില്ലയിലെ പാർട്ടി നേതൃത്വത്തിലും മാറ്റങ്ങൾക്കു സാധ്യത. ജില്ലാ സെക്രട്ടറി ആർ.നാസർ നിയമസഭയിലേക്കു മത്സരിച്ചാൽ മന്ത്രി സജി ചെറിയാന്റെ പ്രൈവറ്റ് സെക്രട്ടറി സ്ഥാനം ഒഴിഞ്ഞു ജില്ലയിലെ പ്രവർത്തനങ്ങളിൽ സജീവമാകുന്ന ജില്ലാ സെക്രട്ടേറിയറ്റ് അംഗം മനു സി.പുളിക്കൽ ജില്ലാ സെക്രട്ടറിയാകാൻ സാധ്യതയേറെയാണ്.,2025-04-26
"മുതലപ്പൊഴി പൊഴിമുഖം തുറന്നു, വെള്ളം പൂർണമായി ഒഴുകാൻ 2 ദിവസത്തിലേറെ വേണം; വിദഗ്ധസംഘം പ്രദേശത്തേക്ക്",https://www.manoramaonline.com/news/latest-news/2025/04/26/muthalappozhi-sand-removal-dredging-update.html,2025-04-26,തിരുവനന്തപുരം∙ മുതലപ്പൊഴി മത്സ്യബന്ധന തുറമുഖ കേന്ദ്രത്തിലെ മണല്‍മൂടിക്കിടന്ന പൊഴിമുഖം തുറന്നു. നിലവില്‍ വെള്ളം പൂര്‍ണമായി ഒഴുകിപ്പോകുന്നതിനു രണ്ടു ദിവസത്തിലേറെ സമയം വേണമെന്നാണു കണക്കാക്കപ്പെടുന്നത്.,2025-04-26
"അൾഷിമേഴ്സ് രോഗിയെ ക്രൂരമായ മർദിച്ചു, നഗ്നനാക്കി വലിച്ചിഴച്ചു; ഹോംനഴ്സ് അറസ്റ്റിൽ",https://www.manoramaonline.com/news/latest-news/2025/04/26/pathanamthitta-home-nurse-arrest.html,2025-04-26,പത്തനംതിട്ട ∙ തട്ടയിൽ അൾഷിമേഴ്സ് രോഗബാധിതനായ 59 കാരനെ ക്രൂരമായ മർദിക്കും നഗ്നനാക്കി വലിച്ചിഴക്കുകയും ചെയ്ത സംഭവത്തിൽ ഹോംനഴ്സ് അറസ്റ്റിൽ. കൊല്ലം കുന്നിക്കോട് സ്വദേശി വിഷ്ണുവാണ് അറസ്റ്റിലായത്. ശശിധരൻപിള്ളയെ മർദിച്ച ശേഷം നഗ്നനാക്കി നിലത്തിട്ട് വലിച്ചിഴയ്ക്കുന്ന ദൃശ്യങ്ങൾ ഇന്നലെ പുറത്തുവന്നിരുന്നു.,2025-04-26
ഐഎസ്ആർഒ മുൻ ചെയർമാൻ ഡോ.കെ.കസ്തൂരിരംഗൻ അന്തരിച്ചു; പശ്ചിമഘട്ട സംരക്ഷണ റിപ്പോർട്ടിലൂടെ ശ്രദ്ധേയൻ,https://www.manoramaonline.com/news/latest-news/2025/04/25/kasturirangan-isro-passed-away-updates.html,2025-04-25,"ബെംഗളൂരു∙ ഐഎസ്ആർഒ മുൻ ചെയർമാൻ പശ്ചിമഘട്ടസംരക്ഷണ റിപ്പോർട്ടിന്റെ പുനഃപരിശോധനയ്ക്കു നിയോഗിക്കപ്പെട്ട കമ്മിഷന്റെ ചെയർമാനുമായിരുന്ന ഡോ. കെ. കസ്തൂരിരംഗൻ (85) അന്തരിച്ചു. ഇന്നു രാവിലെ ബെംഗളൂരുവിലായിരുന്നു അന്ത്യം. ഒൻപതുവർഷം ഐഎസ്ആർഒ ചെയർമാനായിരുന്നു. 2003 ഓഗസ്റ്റ് 27നു പദവിയിൽനിന്നും വിരമിച്ചു. രാജ്യസഭാംഗം, ആസൂത്രണ കമ്മിഷൻ അംഗം, ജെഎൻയു വൈസ് ചാൻസലർ, രാജസ്ഥാൻ സെൻട്രൽ യൂണിവേഴ്‌സിറ്റി വൈസ് ചാൻസലർ തുടങ്ങിയ നിലകളിലും പ്രവർത്തിച്ചിട്ടുണ്ട്.",2025-04-25
‘ടിക്കറ്റ് നിരക്കിൽ ചെറിയ മാറ്റം വന്നേക്കാം’; പാക്കിസ്ഥാൻ വ്യോമമേഖല അടച്ചതിനു പിന്നാലെ വിമാനക്കമ്പനികൾ,https://www.manoramaonline.com/news/latest-news/2025/04/25/kochi-flights-pakistan-airspace.html,2025-04-25,"കൊച്ചി∙ പാക്കിസ്ഥാൻ വ്യോമമേഖല അടച്ചതോടെ യൂറോപ്പ്, ഗൾഫ്, വടക്കേ അമേരിക്ക തുടങ്ങിയ രാജ്യങ്ങളിലേക്കുള്ള യാത്രയുടെ കീശ കീറുമോയെന്ന പേടിയിലാണ് വിമാനയാത്രക്കാർ. പാക്ക് വ്യോമപാതയ്ക്കു പകരം ദൂരം കൂടിയ മറ്റു ബദൽമാർഗങ്ങൾ വിമാനക്കമ്പനികൾ സ്വീകരിക്കുമ്പോൾ ഇന്ധനച്ചെലവു സ്വാഭാവികമായി കൂടുകയും ടിക്കറ്റ് നിരക്കിൽ വർധനവുണ്ടാകുകയും ചെയ്യും.",2025-04-25
"‘സിന്ധു നദീജല കരാർ മരവിപ്പിച്ചത് നല്ലത്, പക്ഷേ വെള്ളം എവിടെ സംഭരിക്കും?: രാഷ്ട്രീയ പ്രശ്നമല്ലെന്ന് ഉവൈസി",https://www.manoramaonline.com/news/latest-news/2025/04/25/indus-water-treaty-owaisi-support.html,2025-04-25,ന്യൂഡൽഹി ∙ പഹൽഗാം ഭീകരാക്രമണത്തിനു തിരിച്ചടിയായി സിന്ധു നദീജല കരാർ മരവിപ്പിച്ച കേന്ദ്ര സർക്കാർ നീക്കത്തെ അഭിനന്ദിച്ച് എഐഎംഐഎം നേതാവ് അസദുദ്ദീൻ ഉവൈസി. അതേസമയം വെള്ളം എവിടെ സംഭരിക്കുമെന്നും അദ്ദേഹം ചോദിച്ചു. കേന്ദ്ര സർക്കാർ എടുക്കുന്ന ഏതു തീരുമാനത്തെയും പിന്തുണയ്ക്കുമെന്നും ഇതൊരു രാഷ്ട്രീയ പ്രശ്നമല്ലെന്നും സർവകക്ഷി യോഗത്തിൽ പങ്കെടുത്ത ശേഷം ഉവൈസി പറഞ്ഞു.,2025-04-25
ഷഹബാസ് കൊലക്കേസ്: പ്രതികൾ പുറത്തിറങ്ങിയാൽ ക്രമസമാധാന പ്രശ്നം ഉണ്ടാകുമെന്ന് ഹൈക്കോടതി; ജാമ്യാപേക്ഷ തള്ളി,https://www.manoramaonline.com/news/latest-news/2025/04/25/kerala-high-court-rejects-bail-shahbaz-murder.html,2025-04-25,കൊച്ചി∙ താമരശേരിയിൽ പത്താം ക്ലാസ് വിദ്യാർഥി ഷഹബാസിനെ കൊലപ്പെടുത്തിയ കേസിലെ കുറ്റാരോപിതരായ വിദ്യാർഥികളുടെ ജാമ്യാപേക്ഷ ഹൈക്കോടതി തള്ളി. കുട്ടികൾ പുറത്തിറങ്ങിയാൽ ക്രമസമാധാന പ്രശ്നം ഉണ്ടാകാമെന്നും ജീവനു ഭീഷണിയുണ്ടെന്നും വ്യക്തമാക്കിയാണു ജസ്റ്റിസ് ജോബിൻ സെബാസ്റ്റ്യൻ ജാമ്യഹർജികൾ തള്ളിയത്. കോഴിക്കോട് വെള്ളിമാടുകുന്നിലെ ഒബ്സർവേഷൻ ഹോമിൽ കഴിയുന്ന 6 വിദ്യാർഥികളാണ് ജാമ്യം തേടി ഹൈക്കോടതിയെ സമീപിച്ചത്.,2025-04-25
എരുമക്കൊല്ലിയിലെ കാട്ടാനയെ ഉൾ വനത്തിലേക്കു തുരത്തും; മയക്കുവെടി വച്ച് പിടിക്കണമെന്ന് നാട്ടുകാർ,https://www.manoramaonline.com/news/latest-news/2025/04/25/erumakolli-wild-elephant-attack.html,2025-04-25,"മേപ്പാടി∙ എരുമക്കൊല്ലിയിൽ വയോധികനെ കൊന്ന കാട്ടാനയെ ഉൾ വനത്തിലേക്കു തുരത്താൻ മുത്തങ്ങയിൽ നിന്ന് കുങ്കി ആനകളെ എത്തിച്ചു. അതേസമയം, ആനയെ മയക്കുവെടി വച്ച് പിടികൂടണമെന്ന ആവശ്യത്തിലാണ‌ു നാട്ടുകാർ. ഇന്നലെ രാത്രിയിൽ നാട്ടുകാരുടെ പ്രതിഷേധത്തെത്തുടർന്നു രണ്ടര മണിക്കൂറോളം മൃതദേഹം സംഭവ സ്ഥലത്തുനിന്നും മാറ്റാൻ സാധിച്ചിരുന്നില്ല.",2025-04-25
തുടർക്കഥയായി ബോംബ് ഭീഷണി; വിവിധ കലക്ടറേറ്റുകളിലേക്ക് ഇമെയിൽ സന്ദേശം,https://www.manoramaonline.com/news/latest-news/2025/04/24/kerala-collectorates-fake-bomb-threat.html,2025-04-24,"സംസ്ഥാനത്തെ വിവിധ കലക്ടറേറ്റുകളിൽ ബോംബ് ഭീഷണി. കോട്ടയം, പാലക്കാട്, കൊല്ലം കലക്ടറേറ്റുകൾക്കാണ് ബോംബ് ഭീഷണിയുള്ളത്. കലക്ടർമാരുടെ മെയിലുകളിലേക്കാണ് ഭീഷണി സന്ദേശമെത്തിയത്. ബോംബ് സ്ക്വാഡും പൊലീസും പരിശോധന നടത്തിയെങ്കിലും സംശയകരമായ ഒന്നും കണ്ടെത്താനായില്ല. രാവിലെയാണ് കൊല്ലം ജില്ലാ കലക്ടർക്ക് ഭീഷണി സന്ദേശം ലഭിച്ചത്. കലക്ടറേറ്റുകളിലേക്ക് ലഭിച്ച സന്ദേശങ്ങൾ വ്യാജമാണെന്നാണ് വിവരം. ബോംബ് ഭീഷണിയുടെ പശ്ചാത്തലത്തിൽ കലക്ടറേറ്റുകളിൽ സുരക്ഷ ശക്തമാക്കി.",2025-04-24
"‘പഹല്‍ഗാം ഭീകരാക്രമണം നടത്തിയവരെ ഭൂമിയുടെ അറ്റം വരെ പിന്തുടരും, ചിന്തിക്കാൻ കഴിയാത്ത ശിക്ഷ നൽകും’: മോദി",https://www.manoramaonline.com/news/latest-news/2025/04/24/narendra-modi-condemns-pahalgam-attack-promises-justice.html,2025-04-24,പഹല്‍ഗാം ഭീകരാക്രമണത്തിൽ കൊല്ലപ്പെട്ടവർക്ക് ആദരാഞ്ജലി അർപ്പിച്ച് പ്രധാനമന്ത്രി നരേന്ദ്ര മോദി. ഭീകരാക്രമണത്തിനു പിന്നിൽ പ്രവർത്തിച്ചവരെ പിടികൂടുന്നതു വരെ രാജ്യം വിശ്രമിക്കില്ലെന്ന് അദ്ദേഹം പറഞ്ഞു. ബിഹാറിലെ മധുബാനിയിൽ നടന്ന പരിപാടിയിൽ സംസാരിക്കുകയായിരുന്നു പ്രധാനമന്ത്രി.,2025-04-24
മുത്താമ്പി പുഴയിൽ ചാടിയ വയോധികന്റെ മൃതദേഹം കണ്ടെത്തി,https://www.manoramaonline.com/news/latest-news/2025/04/24/elderly-man-body-recovered-from-muthambi-river-in-kavumthara.html,2025-04-24,കൊയിലാണ്ടി∙ മുത്താമ്പി പുഴയില്‍ ചാടിയ വയോധികന്റെ മ‍ൃതദേഹം ലഭിച്ചു. കാവുന്തറ കുറ്റിമാക്കൂല്‍ അബ്ദുറഹിമാന്‍ ആണ് മരിച്ചത്. ഇന്ന് ഉച്ചയ്ക്ക് 12 മണിയോടെ നെല്ല്യാടി പുഴയുടെ ഭാഗത്ത്ബോട്ടില്‍ പോവുകയായിരുന്ന വിനോദസഞ്ചാരികളാണ് കമഴ്ന്നുകിടക്കുന്ന രീതിയില്‍ മൃതദേഹം കണ്ടത്.,2025-04-24
"പെൺകുട്ടിയെ അര്‍ധനഗ്നയാക്കി അഭിനയിപ്പിച്ചു, സ്വകാര്യഭാഗത്ത് സ്‍പർശിച്ചു; വ്ലോഗർ മുകേഷ് എം.നായര്‍ക്കെതിരെ പോക്സോ കേസ്",https://www.manoramaonline.com/news/latest-news/2025/04/24/vlogger-mukesh-m-nair-pocso-case-thiruvananthapuram.html,2025-04-24,തിരുവനന്തപുരം∙ റീല്‍സിന്റെ ഫോട്ടോഷൂട്ടിനിടെ പ്രായപൂര്‍ത്തിയാകാത്ത പെണ്‍കുട്ടിയെ നിര്‍ബന്ധിച്ച് അര്‍ധനഗ്നയാക്കി അഭിനയിപ്പിച്ചുവെന്നും സ്വകാര്യഭാഗത്ത് സ്പര്‍ശിച്ചെന്നുമുള്ള പരാതിയില്‍ വ്ലോഗർ മുകേഷ് എം.നായര്‍ക്കെതിരെ പോക്സോ കേസ്. കടയ്ക്കല്‍ സ്വദേശിയായ പതിനഞ്ചുകാരിയുടെ മാതാപിതാക്കളുടെ പരാതിയില്‍ കോവളം പൊലീസാണ് കേസെടുത്തത്. പെണ്‍കുട്ടിയുടെയും മാതാവിന്റെയും മൊഴി രേഖപ്പെടുത്തിയ ശേഷമാണു നടപടി.,2025-04-24
"ടെസ്‌ലയുടെ ലാഭത്തിൽ വൻ ഇടിവ്; ‘ഡോജി’ലെ പ്രവർത്തനം കുറയ്ക്കാൻ മസ്ക്, കമ്പനി കാര്യങ്ങളിൽ ശ്രദ്ധിക്കും",https://www.manoramaonline.com/news/latest-news/2025/04/24/tesla-profits-decreased-musk-doge-work.html,2025-04-24,വാഷിങ്ടൻ ∙ യുഎസ് പ്രസിഡന്റ് ഡോണൾ‍‍ഡ് ട്രംപ് സർക്കാരിന്റെ കാര്യക്ഷമതവർധിപ്പിക്കാൻ രൂപികരിച്ച ‘ഡോജ്’ ലെ പ്രവർത്തനസമയം കുറയ്ക്കാനൊരുങ്ങി ശതകോടീശ്വരൻ ഇലോൺ മസ്ക്. തന്റെ കമ്പനിയായ ടെസ്‌ലയുടെ ലാഭത്തിൽ വൻ ഇടിവു രേഖപ്പെടുത്തിയതോടെയാണ് ഡോജിലെ പ്രവർത്തനം കുറയ്ക്കാൻ ഇലോൺ മസ്ക് തീരുമാനിച്ചത്.,2025-04-24
കശ്മീരിൽ കുടുങ്ങിയവരിൽ 4 എംഎൽഎമാരും 3 ഹൈക്കോടതി ജ‍ഡ്‌ജിമാരും; തിരിച്ചെത്തിക്കാൻ ശ്രമം,https://www.manoramaonline.com/news/latest-news/2025/04/23/kerala-mlas-highcourt-judges-jammu-kashmir-they-are-safe-says-norka.html,2025-04-23,തിരുവനന്തപുരം∙ ഭീകരാക്രമണം നടന്ന ജമ്മു കശ്മീരില്‍ 258 മലയാളികള്‍ കുടുങ്ങിക്കുന്നതായി വിവരം ലഭിച്ചുവെന്ന് നോര്‍ക്ക റൂട്ട്‌സ് ചീഫ് എക്‌സിക്യുട്ടീവ് ഓഫിസര്‍ അജിത് കോളശേരി. നോര്‍ക്ക ഹെല്‍പ് ഡെസ്‌കില്‍ 28 ഗ്രൂപ്പുകളിലായി 262 പേരാണ് വിവരം റജിസ്റ്റര്‍ ചെയ്തത്. ഇതില്‍ നാലു പേര്‍ നാട്ടില്‍ തിരിച്ചെത്തി. ബാക്കിയുള്ളവരെ നാട്ടിലെത്തിക്കാനുള്ള ശ്രമം തുടരുകയാണെന്ന് അജിത് കോളശേരി പറഞ്ഞു.,2025-04-23
നിയന്ത്രണ രേഖയിലേക്ക് നുഴഞ്ഞു കയറി പാക്ക് സൈന്യം; 2 ഭീകരരെ വധിച്ച് സുരക്ഷാ സേന,https://www.manoramaonline.com/news/latest-news/2025/04/23/infiltration-attempt-intercepted-hours-after-pahalgam-attack-2-terrorists-killed.html,2025-04-23,"ശ്രീനഗർ∙ കശ്മീരിലെ ബാരമുള്ളയിലെ ഉറിയിൽ ഭീകരരെ വധിച്ച് സുരക്ഷാ സേന. നിയന്ത്രണ രേഖയിലേക്ക് നുഴഞ്ഞുകയറിയ രണ്ട് ഭീകരരെ വധിച്ചതായി സൈന്യം അറിയിച്ചു. യുദ്ധസന്നാഹത്തോടെയാണ് ഭീകരർ നുഴഞ്ഞുകയറിയതെന്ന് ഉദ്യോഗസ്ഥർ പറഞ്ഞു. ഭീകരരിൽ നിന്ന് ധാരാളം ആയുധങ്ങൾ, വെടിക്കോപ്പുകൾ എന്നിവ കണ്ടെത്തി. പ്രദേശത്ത് സൈനിക നടപടി തുടരുന്നു.",2025-04-23
കശ്മീര്‍ ശാന്തമാണെന്ന കേന്ദ്രത്തിന്റെ അവകാശവാദം തകര്‍ന്നു; മോദി സര്‍ക്കാർ പൂര്‍ണ പരാജയം: സിപിഎം,https://www.manoramaonline.com/news/latest-news/2025/04/23/pahlagham-terrorist-attack-cpm-criticism.html,2025-04-23,തിരുവനന്തപുരം∙ ജമ്മു കശ്മീരിലെ പഹല്‍ഗാമിലുണ്ടായ ഭീകരാക്രമണത്തിൽ കേന്ദ്രസര്‍ക്കാരിനെ രൂക്ഷമായി വിമര്‍ശിച്ച് സിപിഎം. ജമ്മുകശ്മീരിന്റെ പ്രത്യേക പദവി എടുത്തുകളഞ്ഞതോടെ സമാധാനം പുനഃസ്ഥാപിക്കപ്പെട്ടെന്നും പ്രദേശം ശാന്തമായെന്നുമുള്ള കേന്ദ്ര ആഭ്യന്തരമന്ത്രിയടക്കമുള്ളവരുടെ അവകാശവാദമാണ് ഭീകരാക്രമണത്തോടെ തകര്‍ന്നുവീണിരിക്കുന്നതെന്ന് സിപിഎം സംസ്ഥാന സെക്രട്ടറി എം.വി.ഗോവിന്ദന്‍ പറഞ്ഞു.,2025-04-23
എ.ജയതിലക് പുതിയ ചീഫ് സെക്രട്ടറി; സംസ്ഥാനത്തിന്റെ 50–ാമത് ചീഫ് സെക്രട്ടറി,https://www.manoramaonline.com/news/latest-news/2025/04/23/a-jayathilak-kerala-new-chief-secretary.html,2025-04-23,തിരുവനന്തപുരം ∙ സംസ്ഥാനത്തിന്റെ പുതിയ ചീഫ് സെക്രട്ടറിയായി എ.ജയതിലകിനെ തിരഞ്ഞെടുത്തു. 1991 ബാച്ച് ഐഎഎസ് ഉദ്യോഗസ്ഥനും ധനവകുപ്പില്‍ അഡീഷനല്‍ ചീഫ് സെക്രട്ടറിയുമാണ് എ.ജയതിലക്. ചീഫ് സെക്രട്ടറി ശാരദ മുരളീധരന്‍ ഈ മാസം 30ന് വിരമിക്കുന്ന സാഹചര്യത്തിലാണ് ഇന്നു ചേര്‍ന്ന മന്ത്രിസഭായോഗം സംസ്ഥാനത്തിന്റെ 50–ാമത് ചീഫ് സെക്രട്ടറിയായി എ.ജയതിലകിനെ തിരഞ്ഞെടുത്തത്. 2026 ജൂണ്‍ വരെയാണ് ജയതിലകിന്റെ സര്‍വീസ് കാലാവധി.,2025-04-23
‘കശ്മീർ പാക്കിസ്ഥാന്റെ അവിഭാജ്യഘടകം’: ഭീകരാക്രമണത്തിന് പ്രോത്സാഹനം പാക്ക് സൈനിക മേധാവിയുടെ പരാമർശം?,https://www.manoramaonline.com/news/latest-news/2025/04/23/pahalgam-attack-pakistan-link.html,2025-04-23,ന്യൂഡൽഹി∙ പാക്കിസ്ഥാന്റെ അവിഭാജ്യഘടകമാണ് കശ്മീർ എന്ന പാക്ക് സൈനിക മേധാവിയുടെ പരാമർശമാണ് പഹൽ​ഗാം ഭീകരാക്രമണത്തിനു കാരണമായതെന്ന വിലയിരുത്തലിൽ ദേശീയ അന്വേഷണ ഏജൻസികൾ. യുഎസ് വൈസ് പ്രസിഡന്റ് ജെ.ഡി വാൻസിന്റെ ഇന്ത്യാ സന്ദർശനത്തോടനുബന്ധിച്ചാണ് പാക്ക് സൈനിക മേധാവി ജനറൽ അസിം മുനീർ വിവാദ പ്രസ്താവന നടത്തിയത്. പിന്നാലെ മറുപടിയുമായി ഇന്ത്യ രംഗത്തെത്തിയിരുന്നു.,2025-04-23
പരസ്യത്തിനും പ്രമോഷനുമായി കോടികൾ കൈപ്പറ്റി; നടൻ മഹേഷ് ബാബുവിനെ ചോദ്യം ചെയ്യാൻ ഇ.‍ഡി,https://www.manoramaonline.com/news/latest-news/2025/04/22/mahesh-babu-ed-questioning.html,2025-04-22,ഹൈദരാബാദ്∙ റിയൽ എസ്റ്റേറ്റ് സ്ഥാപനമായ സുരാന ഗ്രൂപ്പും അനുബന്ധ സ്ഥാപനങ്ങളുമായി ബന്ധപ്പെട്ട കള്ളപ്പണ കേസിൽ തെലുങ്ക് നടൻ മഹേഷ് ബാബുവിനെ ചോദ്യം ചെയ്യാൻ എൻഫോഴ്‌സ്മെന്റ് ഡയറക്ടറേറ്റ്. പരസ്യത്തിനും പ്രമോഷനുമായി കോടികൾ വാങ്ങിയതായി കണ്ടെത്തിയതിനെ തുടർന്നാണ് നടപടി.,2025-04-22
‘സൗദി ഇന്ത്യയുടെ വിശ്വസ്ത സുഹൃത്ത്’: രണ്ടു ദിവസത്തെ സന്ദർശനത്തിനായി മോദി യുഎഇയിൽ,https://www.manoramaonline.com/news/latest-news/2025/04/22/narendra-modi-saudi-arabia-visit.html,2025-04-22,ജിദ്ദ ∙ സൗദി അറേബ്യ ഇന്ത്യയുടെ വിശ്വസ്ത സുഹൃത്തും തന്ത്രപരമായ സഖ്യകക്ഷിയുമാണെന്നും ഈ ബന്ധത്തിൽ അഭിമാനമുണ്ടെന്നും പ്രധാനമന്ത്രി നരേന്ദ്ര മോദി. ഇന്ത്യ-സൗദി അറേബ്യ ബന്ധത്തിനു പരിമിതികളില്ലാത്ത സാധ്യതകളാണുള്ളത്.,2025-04-22
